,LIST_ENTRPS,LIST_REGION,LIST_REPAIR_RANGE,high_voltage
878,현대,경상남도,고전압배터리 제외 전 작업 수리 가능,1
879,현대,경상북도,고전압배터리 제외 전 작업 수리 가능,1
880,현대,경상남도,고전압배터리 제외 전 작업 수리 가능,1
881,현대,대전광역시,고전압배터리 제외 전 작업 수리 가능,1
882,현대,광주광역시,고전압배터리 제외 전 작업 수리 가능,1
883,현대,대구광역시,모든수리,0
884,현대,경상북도,모든수리,0
885,현대,충청북도,모든수리,0
886,현대,경상남도,고전압배터리 제외 전 작업 수리 가능,1
887,현대,경상남도,고전압배터리 제외 전 작업 수리 가능,1
888,현대,경기도,고전압배터리 제외 전 작업 수리 가능,1
889,현대,대전광역시,고전압배터리 제외 전 작업 수리 가능,1
890,현대,경기도,고전압배터리 제외 전 작업 수리 가능,1
891,현대,인천광역시,고전압배터리 제외 전 작업 수리 가능,1
892,현대,경기도,고전압배터리 제외 전 작업 수리 가능,1
893,현대,경기도,고전압배터리 제외 전 작업 수리 가능,1
894,현대,서울특별시,고전압배터리 제외 전 작업 수리 가능,1
895,현대,전라남도,고전압배터리 제외 전 작업 수리 가능,1
896,현대,부산광역시,고전압배터리 제외 전 작업 수리 가능,1
897,현대,경기도,고전압배터리 제외 전 작업 수리 가능,1
898,현대,인천광역시,고전압배터리 제외 전 작업 수리 가능,1
899,현대,경기도,고전압배터리 제외 전 작업 수리 가능,1
900,현대,경기도,고전압배터리 제외 전 작업 수리 가능,1
901,현대,충청북도,고전압배터리 제외 전 작업 수리 가능,1
902,현대,경기도,고전압배터리 제외 전 작업 수리 가능,1
903,현대,경상북도,고전압배터리 제외 전 작업 수리 가능,1
904,현대,울산광역시,고전압배터리 제외 전 작업 수리 가능,1
905,현대,울산광역시,모든수리,0
906,현대,울산광역시,고전압배터리 제외 전 작업 수리 가능,1
907,현대,경상북도,고전압배터리 제외 전 작업 수리 가능,1
908,현대,경상북도,고전압배터리 제외 전 작업 수리 가능,1
909,현대,충청남도,고전압배터리 제외 전 작업 수리 가능,1
910,현대,경기도,고전압배터리 제외 전 작업 수리 가능,1
911,현대,대전광역시,고전압배터리 제외 전 작업 수리 가능,1
912,현대,경기도,고전압배터리 제외 전 작업 수리 가능,1
913,현대,경기도,고전압배터리 제외 전 작업 수리 가능,1
914,현대,강원특별자치도,고전압배터리 제외 전 작업 수리 가능,1
915,현대,강원특별자치도,고전압배터리 제외 전 작업 수리 가능,1
916,현대,강원특별자치도,고전압배터리 제외 전 작업 수리 가능,1
917,현대,강원특별자치도,고전압배터리 제외 전 작업 수리 가능,1
918,현대,경기도,고전압배터리 제외 전 작업 수리 가능,1
919,현대,광주광역시,고전압배터리 제외 전 작업 수리 가능,1
920,현대,서울특별시,고전압배터리 제외 전 작업 수리 가능,1
921,현대,광주광역시,고전압배터리 제외 전 작업 수리 가능,1
922,현대,대구광역시,고전압배터리 제외 전 작업 수리 가능,1
923,현대,경기도,고전압배터리 제외 전 작업 수리 가능,1
924,현대,경기도,고전압배터리 제외 전 작업 수리 가능,1
925,현대,경기도,고전압배터리 제외 전 작업 수리 가능,1
926,현대,경기도,고전압배터리 제외 전 작업 수리 가능,1
927,현대,경상남도,고전압배터리 제외 전 작업 수리 가능,1
928,현대,서울특별시,고전압배터리 제외 전 작업 수리 가능,1
929,현대,경기도,고전압배터리 제외 전 작업 수리 가능,1
930,현대,인천광역시,고전압배터리 제외 전 작업 수리 가능,1
931,현대,충청북도,고전압배터리 제외 전 작업 수리 가능,1
932,현대,충청북도,고전압배터리 제외 전 작업 수리 가능,1
933,현대,충청북도,고전압배터리 제외 전 작업 수리 가능,1
934,현대,대구광역시,고전압배터리 제외 전 작업 수리 가능,1
935,현대,서울특별시,고전압배터리 제외 전 작업 수리 가능,1
936,현대,경상남도,고전압배터리 제외 전 작업 수리 가능,1
937,현대,경상북도,고전압배터리 제외 전 작업 수리 가능,1
938,현대,경기도,고전압배터리 제외 전 작업 수리 가능,1
939,현대,경기도,고전압배터리 제외 전 작업 수리 가능,1
940,현대,경상북도,모든수리,0
941,현대,서울특별시,고전압배터리 제외 전 작업 수리 가능,1
942,현대,경기도,고전압배터리 제외 전 작업 수리 가능,1
943,현대,서울특별시,고전압배터리 제외 전 작업 수리 가능,1
944,현대,경기도,고전압배터리 제외 전 작업 수리 가능,1
945,현대,경기도,고전압배터리 제외 전 작업 수리 가능,1
946,현대,경상북도,고전압배터리 제외 전 작업 수리 가능,1
947,현대,강원특별자치도,고전압배터리 제외 전 작업 수리 가능,1
948,현대,인천광역시,고전압배터리 제외 전 작업 수리 가능,1
949,현대,인천광역시,고전압배터리 제외 전 작업 수리 가능,1
950,현대,인천광역시,고전압배터리 제외 전 작업 수리 가능,1
951,현대,인천광역시,모든수리,0
952,현대,인천광역시,고전압배터리 제외 전 작업 수리 가능,1
953,현대,전북특별자치도,고전압배터리 제외 전 작업 수리 가능,1
954,현대,전북특별자치도,고전압배터리 제외 전 작업 수리 가능,1
955,현대,광주광역시,고전압배터리 제외 전 작업 수리 가능,1
956,현대,부산광역시,고전압배터리 제외 전 작업 수리 가능,1
957,현대,제주특별자치도,고전압배터리 제외 전 작업 수리 가능,1
958,현대,경기도,고전압배터리 제외 전 작업 수리 가능,1
959,현대,경기도,고전압배터리 제외 전 작업 수리 가능,1
960,현대,전라남도,고전압배터리 제외 전 작업 수리 가능,1
961,현대,경기도,고전압배터리 제외 전 작업 수리 가능,1
962,현대,경기도,고전압배터리 제외 전 작업 수리 가능,1
963,현대,울산광역시,고전압배터리 제외 전 작업 수리 가능,1
964,현대,서울특별시,고전압배터리 제외 전 작업 수리 가능,1
965,현대,전북특별자치도,고전압배터리 제외 전 작업 수리 가능,1
966,현대,강원특별자치도,고전압배터리 제외 전 작업 수리 가능,1
967,현대,대전광역시,고전압배터리 제외 전 작업 수리 가능,1
968,현대,서울특별시,고전압배터리 제외 전 작업 수리 가능,1
969,현대,인천광역시,고전압배터리 제외 전 작업 수리 가능,1
970,현대,서울특별시,고전압배터리 제외 전 작업 수리 가능,1
971,현대,충청남도,고전압배터리 제외 전 작업 수리 가능,1
972,현대,경기도,고전압배터리 제외 전 작업 수리 가능,1
973,현대,경기도,고전압배터리 제외 전 작업 수리 가능,1
974,현대,경상북도,고전압배터리 제외 전 작업 수리 가능,1
975,현대,부산광역시,고전압배터리 제외 전 작업 수리 가능,1
976,현대,전라남도,고전압배터리 제외 전 작업 수리 가능,1
977,현대,경상북도,고전압배터리 제외 전 작업 수리 가능,1
978,현대,전라남도,고전압배터리 제외 전 작업 수리 가능,1
979,현대,전북특별자치도,고전압배터리 제외 전 작업 수리 가능,1
980,현대,경기도,모든수리,0
981,현대,서울특별시,고전압배터리 제외 전 작업 수리 가능,1
982,현대,경상남도,고전압배터리 제외 전 작업 수리 가능,1
983,현대,전라남도,고전압배터리 제외 전 작업 수리 가능,1
984,현대,충청남도,고전압배터리 제외 전 작업 수리 가능,1
985,현대,경기도,고전압배터리 제외 전 작업 수리 가능,1
986,현대,경기도,고전압배터리 제외 전 작업 수리 가능,1
987,현대,서울특별시,고전압배터리 제외 전 작업 수리 가능,1
988,현대,전북특별자치도,고전압배터리 제외 전 작업 수리 가능,1
989,현대,전북특별자치도,고전압배터리 제외 전 작업 수리 가능,1
990,현대,전북특별자치도,모든수리,0
991,현대,부산광역시,고전압배터리 제외 전 작업 수리 가능,1
992,현대,부산광역시,모든수리,0
993,현대,경기도,고전압배터리 제외 전 작업 수리 가능,1
994,현대,경상남도,고전압배터리 제외 전 작업 수리 가능,1
995,현대,경기도,고전압배터리 제외 전 작업 수리 가능,1
996,현대,강원특별자치도,고전압배터리 제외 전 작업 수리 가능,1
997,현대,경기도,고전압배터리 제외 전 작업 수리 가능,1
998,현대,전북특별자치도,모든수리,0
999,현대,서울특별시,고전압배터리 제외 전 작업 수리 가능,1
1000,현대,경기도,고전압배터리 제외 전 작업 수리 가능,1
1001,현대,경기도,고전압배터리 제외 전 작업 수리 가능,1
1002,현대,경기도,고전압배터리 제외 전 작업 수리 가능,1
1003,현대,강원특별자치도,고전압배터리 제외 전 작업 수리 가능,1
1004,현대,경상북도,고전압배터리 제외 전 작업 수리 가능,1
1005,현대,경상북도,고전압배터리 제외 전 작업 수리 가능,1
1006,현대,경기도,고전압배터리 제외 전 작업 수리 가능,1
1007,현대,서울특별시,고전압배터리 제외 전 작업 수리 가능,1
1008,현대,제주특별자치도,모든수리,0
1009,현대,제주특별자치도,고전압배터리 제외 전 작업 수리 가능,1
1010,현대,제주특별자치도,모든수리,0
1011,현대,충청북도,고전압배터리 제외 전 작업 수리 가능,1
1012,현대,전라남도,고전압배터리 제외 전 작업 수리 가능,1
1013,현대,전라남도,고전압배터리 제외 전 작업 수리 가능,1
1014,현대,경기도,고전압배터리 제외 전 작업 수리 가능,1
1015,현대,경기도,고전압배터리 제외 전 작업 수리 가능,1
1016,현대,경기도,고전압배터리 제외 전 작업 수리 가능,1
1017,현대,전북특별자치도,고전압배터리 제외 전 작업 수리 가능,1
1018,현대,서울특별시,고전압배터리 제외 전 작업 수리 가능,1
1019,현대,서울특별시,고전압배터리 제외 전 작업 수리 가능,1
1020,현대,서울특별시,고전압배터리 제외 전 작업 수리 가능,1
1021,현대,부산광역시,고전압배터리 제외 전 작업 수리 가능,1
1022,현대,부산광역시,고전압배터리 제외 전 작업 수리 가능,1
1023,현대,경기도,고전압배터리 제외 전 작업 수리 가능,1
1024,현대,부산광역시,모든수리,0
1025,현대,강원특별자치도,고전압배터리 제외 전 작업 수리 가능,1
1026,현대,인천광역시,고전압배터리 제외 전 작업 수리 가능,1
1027,현대,인천광역시,고전압배터리 제외 전 작업 수리 가능,1
1028,현대,인천광역시,고전압배터리 제외 전 작업 수리 가능,1
1029,현대,전라남도,고전압배터리 제외 전 작업 수리 가능,1
1030,현대,경상남도,고전압배터리 제외 전 작업 수리 가능,1
1031,현대,경상북도,고전압배터리 제외 전 작업 수리 가능,1
1032,현대,경기도,고전압배터리 제외 전 작업 수리 가능,1
1033,현대,경기도,고전압배터리 제외 전 작업 수리 가능,1
1034,현대,서울특별시,고전압배터리 제외 전 작업 수리 가능,1
1035,현대,서울특별시,고전압배터리 제외 전 작업 수리 가능,1
1036,현대,대구광역시,고전압배터리 제외 전 작업 수리 가능,1
1037,현대,부산광역시,고전압배터리 제외 전 작업 수리 가능,1
1038,현대,부산광역시,고전압배터리 제외 전 작업 수리 가능,1
1039,현대,대구광역시,고전압배터리 제외 전 작업 수리 가능,1
1040,현대,대전광역시,고전압배터리 제외 전 작업 수리 가능,1
1041,현대,경상남도,고전압배터리 제외 전 작업 수리 가능,1
1042,현대,서울특별시,고전압배터리 제외 전 작업 수리 가능,1
1043,현대,전라남도,고전압배터리 제외 전 작업 수리 가능,1
1044,현대,경기도,고전압배터리 제외 전 작업 수리 가능,1
1045,현대,전북특별자치도,고전압배터리 제외 전 작업 수리 가능,1
1046,현대,서울특별시,고전압배터리 제외 전 작업 수리 가능,1
1047,현대,경상남도,고전압배터리 제외 전 작업 수리 가능,1
1048,현대,충청북도,고전압배터리 제외 전 작업 수리 가능,1
1049,현대,전북특별자치도,고전압배터리 제외 전 작업 수리 가능,1
1050,현대,전북특별자치도,고전압배터리 제외 전 작업 수리 가능,1
1051,현대,전라남도,고전압배터리 제외 전 작업 수리 가능,1
1052,현대,경상남도,고전압배터리 제외 전 작업 수리 가능,1
1053,현대,대전광역시,고전압배터리 제외 전 작업 수리 가능,1
1054,현대,대전광역시,고전압배터리 제외 전 작업 수리 가능,1
1055,현대,경기도,고전압배터리 제외 전 작업 수리 가능,1
1056,현대,충청남도,고전압배터리 제외 전 작업 수리 가능,1
1057,현대,경상남도,고전압배터리 제외 전 작업 수리 가능,1
1058,현대,경상남도,고전압배터리 제외 전 작업 수리 가능,1
1059,현대,경상북도,고전압배터리 제외 전 작업 수리 가능,1
1060,현대,경상남도,고전압배터리 제외 전 작업 수리 가능,1
1061,현대,경상북도,고전압배터리 제외 전 작업 수리 가능,1
1062,현대,강원특별자치도,고전압배터리 제외 전 작업 수리 가능,1
1063,현대,전북특별자치도,고전압배터리 제외 전 작업 수리 가능,1
1064,현대,경기도,고전압배터리 제외 전 작업 수리 가능,1
1065,현대,경상남도,고전압배터리 제외 전 작업 수리 가능,1
1066,현대,경상남도,고전압배터리 제외 전 작업 수리 가능,1
1067,현대,광주광역시,고전압배터리 제외 전 작업 수리 가능,1
1068,현대,경기도,고전압배터리 제외 전 작업 수리 가능,1
1069,현대,경상남도,고전압배터리 제외 전 작업 수리 가능,1
1070,현대,경상남도,고전압배터리 제외 전 작업 수리 가능,1
1071,현대,충청북도,모든수리,0
1072,현대,대구광역시,고전압배터리 제외 전 작업 수리 가능,1
1073,현대,충청북도,고전압배터리 제외 전 작업 수리 가능,1
1074,현대,충청북도,모든수리,0
1075,현대,경상남도,고전압배터리 제외 전 작업 수리 가능,1
1076,현대,경상남도,고전압배터리 제외 전 작업 수리 가능,1
1077,현대,경상남도,고전압배터리 제외 전 작업 수리 가능,1
1078,현대,경상남도,고전압배터리 제외 전 작업 수리 가능,1
1079,현대,서울특별시,고전압배터리 제외 전 작업 수리 가능,1
1080,현대,서울특별시,고전압배터리 제외 전 작업 수리 가능,1
1081,현대,경기도,고전압배터리 제외 전 작업 수리 가능,1
1082,현대,경상남도,고전압배터리 제외 전 작업 수리 가능,1
1083,현대,경상남도,모든수리,0
1084,현대,서울특별시,고전압배터리 제외 전 작업 수리 가능,1
1085,현대,경기도,고전압배터리 제외 전 작업 수리 가능,1
1086,현대,경기도,고전압배터리 제외 전 작업 수리 가능,1
1087,현대,울산광역시,고전압배터리 제외 전 작업 수리 가능,1
1088,현대,충청남도,고전압배터리 제외 전 작업 수리 가능,1
1089,현대,충청남도,고전압배터리 제외 전 작업 수리 가능,1
1090,현대,충청남도,고전압배터리 제외 전 작업 수리 가능,1
1091,현대,제주특별자치도,고전압배터리 제외 전 작업 수리 가능,1
1092,현대,경기도,고전압배터리 제외 전 작업 수리 가능,1
1093,현대,서울특별시,고전압배터리 제외 전 작업 수리 가능,1
1094,현대,강원특별자치도,고전압배터리 제외 전 작업 수리 가능,1
1095,현대,충청북도,고전압배터리 제외 전 작업 수리 가능,1
1096,현대,서울특별시,고전압배터리 제외 전 작업 수리 가능,1
1097,현대,서울특별시,고전압배터리 제외 전 작업 수리 가능,1
1098,현대,충청남도,고전압배터리 제외 전 작업 수리 가능,1
1099,현대,경상북도,고전압배터리 제외 전 작업 수리 가능,1
1100,현대,경상북도,고전압배터리 제외 전 작업 수리 가능,1
1101,현대,인천광역시,고전압배터리 제외 전 작업 수리 가능,1
1102,현대,경상북도,고전압배터리 제외 전 작업 수리 가능,1
1103,현대,충청남도,고전압배터리 제외 전 작업 수리 가능,1
1104,현대,충청북도,고전압배터리 제외 전 작업 수리 가능,1
1105,현대,충청북도,고전압배터리 제외 전 작업 수리 가능,1
1106,현대,충청북도,모든수리,0
1107,현대,충청북도,모든수리,0
1108,현대,인천광역시,고전압배터리 제외 전 작업 수리 가능,1
1109,현대,서울특별시,고전압배터리 제외 전 작업 수리 가능,1
1110,현대,경기도,고전압배터리 제외 전 작업 수리 가능,1
1111,현대,경기도,고전압배터리 제외 전 작업 수리 가능,1
1112,현대,부산광역시,고전압배터리 제외 전 작업 수리 가능,1
1113,현대,경상남도,모든수리,0
1114,현대,경기도,고전압배터리 제외 전 작업 수리 가능,1
1115,현대,강원특별자치도,고전압배터리 제외 전 작업 수리 가능,1
1116,현대,강원특별자치도,고전압배터리 제외 전 작업 수리 가능,1
1117,현대,경상남도,모든수리,0
1118,현대,서울특별시,고전압배터리 제외 전 작업 수리 가능,1
1119,현대,경상북도,고전압배터리 제외 전 작업 수리 가능,1
1120,현대,경기도,고전압배터리 제외 전 작업 수리 가능,1
1121,현대,충청북도,고전압배터리 제외 전 작업 수리 가능,1
1122,현대,대전광역시,고전압배터리 제외 전 작업 수리 가능,1
1123,현대,충청남도,고전압배터리 제외 전 작업 수리 가능,1
1124,현대,인천광역시,고전압배터리 제외 전 작업 수리 가능,1
1125,현대,강원특별자치도,고전압배터리 제외 전 작업 수리 가능,1
1126,현대,강원특별자치도,고전압배터리 제외 전 작업 수리 가능,1
1127,현대,경기도,고전압배터리 제외 전 작업 수리 가능,1
1128,현대,충청남도,고전압배터리 제외 전 작업 수리 가능,1
1129,현대,전북특별자치도,고전압배터리 제외 전 작업 수리 가능,1
1130,현대,대구광역시,고전압배터리 제외 전 작업 수리 가능,1
1131,현대,경기도,고전압배터리 제외 전 작업 수리 가능,1
1132,현대,전북특별자치도,고전압배터리 제외 전 작업 수리 가능,1
1133,현대,울산광역시,고전압배터리 제외 전 작업 수리 가능,1
1134,현대,경상북도,고전압배터리 제외 전 작업 수리 가능,1
1135,현대,경기도,고전압배터리 제외 전 작업 수리 가능,1
1136,현대,경기도,고전압배터리 제외 전 작업 수리 가능,1
1137,현대,경기도,고전압배터리 제외 전 작업 수리 가능,1
1138,현대,강원특별자치도,고전압배터리 제외 전 작업 수리 가능,1
1139,현대,경상남도,고전압배터리 제외 전 작업 수리 가능,1
1140,현대,경기도,고전압배터리 제외 전 작업 수리 가능,1
1141,현대,경기도,고전압배터리 제외 전 작업 수리 가능,1
1142,현대,경기도,모든수리,0
1143,현대,강원특별자치도,고전압배터리 제외 전 작업 수리 가능,1
1144,현대,경기도,고전압배터리 제외 전 작업 수리 가능,1
1145,현대,경기도,고전압배터리 제외 전 작업 수리 가능,1
1146,현대,경상남도,고전압배터리 제외 전 작업 수리 가능,1
1147,현대,경상남도,고전압배터리 제외 전 작업 수리 가능,1
1148,현대,경기도,고전압배터리 제외 전 작업 수리 가능,1
1149,현대,경기도,모든수리,0
1150,현대,경기도,고전압배터리 제외 전 작업 수리 가능,1
1151,현대,경상남도,고전압배터리 제외 전 작업 수리 가능,1
1152,현대,대구광역시,고전압배터리 제외 전 작업 수리 가능,1
1153,현대,대구광역시,고전압배터리 제외 전 작업 수리 가능,1
1154,현대,경상남도,고전압배터리 제외 전 작업 수리 가능,1
1155,현대,강원특별자치도,고전압배터리 제외 전 작업 수리 가능,1
1156,현대,경기도,고전압배터리 제외 전 작업 수리 가능,1
1157,현대,경기도,모든수리,0
1158,현대,경기도,고전압배터리 제외 전 작업 수리 가능,1
1159,현대,제주특별자치도,고전압배터리 제외 전 작업 수리 가능,1
1160,현대,경상북도,고전압배터리 제외 전 작업 수리 가능,1
1161,현대,경기도,고전압배터리 제외 전 작업 수리 가능,1
1162,현대,경기도,고전압배터리 제외 전 작업 수리 가능,1
1163,현대,경기도,고전압배터리 제외 전 작업 수리 가능,1
1164,현대,경기도,고전압배터리 제외 전 작업 수리 가능,1
1165,현대,경기도,고전압배터리 제외 전 작업 수리 가능,1
1166,현대,경상북도,모든수리,0
1167,현대,서울특별시,고전압배터리 제외 전 작업 수리 가능,1
1168,현대,경기도,고전압배터리 제외 전 작업 수리 가능,1
1169,현대,광주광역시,고전압배터리 제외 전 작업 수리 가능,1
1170,현대,경상남도,고전압배터리 제외 전 작업 수리 가능,1
1171,현대,경상남도,고전압배터리 제외 전 작업 수리 가능,1
1172,현대,광주광역시,고전압배터리 제외 전 작업 수리 가능,1
1173,현대,경기도,모든수리,0
1174,현대,인천광역시,고전압배터리 제외 전 작업 수리 가능,1
1175,현대,부산광역시,고전압배터리 제외 전 작업 수리 가능,1
1176,현대,전라남도,고전압배터리 제외 전 작업 수리 가능,1
1177,현대,경기도,고전압배터리 제외 전 작업 수리 가능,1
1178,현대,경상남도,고전압배터리 제외 전 작업 수리 가능,1
1179,현대,경기도,고전압배터리 제외 전 작업 수리 가능,1
1180,현대,충청북도,고전압배터리 제외 전 작업 수리 가능,1
1181,현대,경기도,고전압배터리 제외 전 작업 수리 가능,1
1182,현대,경상북도,고전압배터리 제외 전 작업 수리 가능,1
1183,현대,경상북도,고전압배터리 제외 전 작업 수리 가능,1
1184,현대,전북특별자치도,고전압배터리 제외 전 작업 수리 가능,1
1185,현대,경기도,고전압배터리 제외 전 작업 수리 가능,1
1186,현대,인천광역시,고전압배터리 제외 전 작업 수리 가능,1
1187,현대,부산광역시,고전압배터리 제외 전 작업 수리 가능,1
1188,현대,경기도,모든수리,0
1189,현대,제주특별자치도,고전압배터리 제외 전 작업 수리 가능,1
1190,현대,대구광역시,고전압배터리 제외 전 작업 수리 가능,1
1191,현대,경기도,고전압배터리 제외 전 작업 수리 가능,1
1192,현대,경상남도,고전압배터리 제외 전 작업 수리 가능,1
1193,현대,경상남도,고전압배터리 제외 전 작업 수리 가능,1
1194,현대,전북특별자치도,고전압배터리 제외 전 작업 수리 가능,1
1195,현대,전라남도,고전압배터리 제외 전 작업 수리 가능,1
1196,현대,경상남도,고전압배터리 제외 전 작업 수리 가능,1
1197,현대,경상남도,고전압배터리 제외 전 작업 수리 가능,1
1198,현대,전라남도,모든수리,0
1199,현대,충청남도,고전압배터리 제외 전 작업 수리 가능,1
1200,현대,경상남도,고전압배터리 제외 전 작업 수리 가능,1
1201,현대,경기도,고전압배터리 제외 전 작업 수리 가능,1
1202,현대,경기도,고전압배터리 제외 전 작업 수리 가능,1
1203,현대,경기도,고전압배터리 제외 전 작업 수리 가능,1
1204,현대,전북특별자치도,고전압배터리 제외 전 작업 수리 가능,1
1205,현대,충청북도,고전압배터리 제외 전 작업 수리 가능,1
1206,현대,서울특별시,고전압배터리 제외 전 작업 수리 가능,1
1207,현대,대구광역시,고전압배터리 제외 전 작업 수리 가능,1
1208,현대,경기도,고전압배터리 제외 전 작업 수리 가능,1
1209,현대,경기도,고전압배터리 제외 전 작업 수리 가능,1
1210,현대,충청북도,모든수리,0
1211,현대,충청북도,고전압배터리 제외 전 작업 수리 가능,1
1212,현대,충청북도,고전압배터리 제외 전 작업 수리 가능,1
1213,현대,충청북도,모든수리,0
1214,현대,울산광역시,모든수리,0
1215,현대,경상북도,고전압배터리 제외 전 작업 수리 가능,1
1216,현대,대구광역시,고전압배터리 제외 전 작업 수리 가능,1
1217,현대,대구광역시,고전압배터리 제외 전 작업 수리 가능,1
1218,현대,울산광역시,고전압배터리 제외 전 작업 수리 가능,1
1219,현대,경기도,고전압배터리 제외 전 작업 수리 가능,1
1220,현대,경기도,고전압배터리 제외 전 작업 수리 가능,1
1221,현대,전북특별자치도,고전압배터리 제외 전 작업 수리 가능,1
1222,현대,충청북도,고전압배터리 제외 전 작업 수리 가능,1
1223,현대,경기도,고전압배터리 제외 전 작업 수리 가능,1
1224,현대,전라남도,고전압배터리 제외 전 작업 수리 가능,1
1225,현대,서울특별시,고전압배터리 제외 전 작업 수리 가능,1
1226,현대,강원특별자치도,고전압배터리 제외 전 작업 수리 가능,1
1227,현대,서울특별시,고전압배터리 제외 전 작업 수리 가능,1
1228,현대,경기도,고전압배터리 제외 전 작업 수리 가능,1
1229,현대,제주특별자치도,고전압배터리 제외 전 작업 수리 가능,1
1230,현대,경기도,고전압배터리 제외 전 작업 수리 가능,1
1231,현대,경기도,고전압배터리 제외 전 작업 수리 가능,1
1232,현대,경기도,고전압배터리 제외 전 작업 수리 가능,1
1233,현대,경기도,고전압배터리 제외 전 작업 수리 가능,1
1234,현대,전라남도,고전압배터리 제외 전 작업 수리 가능,1
1235,현대,서울특별시,고전압배터리 제외 전 작업 수리 가능,1
1236,현대,대구광역시,고전압배터리 제외 전 작업 수리 가능,1
1237,현대,전라남도,고전압배터리 제외 전 작업 수리 가능,1
1238,현대,광주광역시,고전압배터리 제외 전 작업 수리 가능,1
1239,현대,경기도,고전압배터리 제외 전 작업 수리 가능,1
1240,현대,전북특별자치도,모든수리,0
1241,현대,충청남도,고전압배터리 제외 전 작업 수리 가능,1
1242,현대,경상북도,고전압배터리 제외 전 작업 수리 가능,1
1243,현대,경상북도,고전압배터리 제외 전 작업 수리 가능,1
1244,현대,서울특별시,고전압배터리 제외 전 작업 수리 가능,1
1245,현대,서울특별시,고전압배터리 제외 전 작업 수리 가능,1
1246,현대,충청북도,고전압배터리 제외 전 작업 수리 가능,1
1247,현대,경기도,고전압배터리 제외 전 작업 수리 가능,1
1248,현대,경상남도,고전압배터리 제외 전 작업 수리 가능,1
1249,현대,대구광역시,고전압배터리 제외 전 작업 수리 가능,1
1250,현대,울산광역시,고전압배터리 제외 전 작업 수리 가능,1
1251,현대,전북특별자치도,고전압배터리 제외 전 작업 수리 가능,1
1252,현대,전북특별자치도,고전압배터리 제외 전 작업 수리 가능,1
1253,현대,전북특별자치도,고전압배터리 제외 전 작업 수리 가능,1
1254,현대,강원특별자치도,고전압배터리 제외 전 작업 수리 가능,1
1255,현대,경상북도,고전압배터리 제외 전 작업 수리 가능,1
1256,현대,경상북도,고전압배터리 제외 전 작업 수리 가능,1
